Visit_ID,Competitor,Visit_Date,Price_Score,Sales_Score,Amenities_Score,Trust_Score,Overall_Rating
CVISIT01301,Prestige,2025-06-04,4.0,9.1,6.5,8.7,6.9
CVISIT01302,Sobha Aurum,2024-11-13,6.0,9.0,8.3,7.7,7.9
CVISIT01303,Mahagun Manorial,2024-07-01,7.9,5.6,8.1,5.9,6.9
CVISIT01304,Prestige,2024-11-20,6.1,9.8,6.2,6.3,6.9
CVISIT01305,Sobha Aurum,2025-05-12,6.5,7.3,7.3,7.2,7.3
CVISIT01306,Sobha Aurum,2024-08-07,7.4,8.6,8.3,6.9,7.8
CVISIT01307,Mahagun Manorial,2024-04-26,8.8,6.9,7.0,7.8,7.6
CVISIT01308,Prestige,2025-11-11,5.1,7.1,6.2,9.6,6.9
CVISIT01309,Prestige,2026-05-24,5.3,6.3,7.1,7.3,6.4
CVISIT01310,Mahagun Manorial,2024-04-23,7.7,5.4,7.2,7.5,7.0
CVISIT01311,Sobha Aurum,2025-04-03,5.8,7.1,8.8,6.9,6.8
CVISIT01312,Sobha Aurum,2024-02-22,7.4,5.6,9.2,8.2,7.9
CVISIT01313,Mahagun Manorial,2024-09-04,7.4,5.9,6.5,5.1,5.8
CVISIT01314,Prestige,2026-05-29,5.4,7.5,7.7,8.8,7.6
CVISIT01315,Mahagun Manorial,2024-07-22,10.0,7.3,7.0,4.7,6.5
CVISIT01316,Sobha Aurum,2025-07-08,5.5,8.6,7.9,7.6,7.6
CVISIT01317,Sobha Aurum,2025-06-28,7.5,6.6,7.2,8.4,7.3
CVISIT01318,Prestige,2024-07-01,6.6,7.9,8.3,8.2,7.1
CVISIT01319,Prestige,2025-11-14,6.6,8.1,8.3,8.2,7.7
CVISIT01320,Sobha Aurum,2025-01-07,5.9,6.7,8.8,6.1,6.6
CVISIT01321,Prestige,2026-10-23,4.9,9.5,8.3,8.0,7.4
CVISIT01322,Sobha Aurum,2024-03-06,7.3,7.7,8.9,7.4,7.6
CVISIT01323,Sobha Aurum,2025-07-16,8.0,6.1,8.4,7.8,7.7
CVISIT01324,Sobha Aurum,2024-08-29,7.7,7.0,7.9,7.2,7.2
CVISIT01325,Mahagun Manorial,2025-02-11,8.1,7.0,7.4,7.5,7.5
CVISIT01326,Prestige,2024-01-27,4.9,7.0,6.1,8.3,7.3
CVISIT01327,Mahagun Manorial,2025-07-13,7.0,7.3,6.4,6.7,6.8
CVISIT01328,Sobha Aurum,2026-09-30,6.8,7.7,8.5,6.8,7.2
CVISIT01329,Prestige,2024-06-15,6.8,7.5,7.3,9.0,7.7
CVISIT01330,Mahagun Manorial,2025-03-16,7.4,6.4,6.1,5.7,7.0
CVISIT01331,Sobha Aurum,2025-09-10,7.6,7.1,8.5,5.8,7.4
CVISIT01332,Prestige,2024-03-14,5.9,7.5,9.2,9.1,8.2
CVISIT01333,Prestige,2025-08-23,5.8,8.3,7.4,9.3,7.5
CVISIT01334,Mahagun Manorial,2026-07-16,8.6,6.0,6.3,6.7,6.8
CVISIT01335,Prestige,2026-01-30,3.8,7.4,7.0,9.6,7.0
CVISIT01336,Sobha Aurum,2026-03-11,5.6,5.5,8.1,8.5,7.6
CVISIT01337,Prestige,2026-12-13,4.7,8.0,8.1,8.6,7.4
CVISIT01338,Prestige,2026-07-18,4.5,7.4,7.3,8.1,7.2
CVISIT01339,Mahagun Manorial,2024-05-28,7.8,6.5,5.7,6.3,6.0
CVISIT01340,Mahagun Manorial,2025-03-31,8.4,5.9,6.7,5.6,6.8
CVISIT01341,Sobha Aurum,2026-07-13,6.4,7.4,8.9,8.0,7.4
CVISIT01342,Mahagun Manorial,2025-03-11,10.0,6.9,6.2,7.3,7.6
CVISIT01343,Prestige,2025-02-26,7.4,7.9,8.7,8.4,8.2
CVISIT01344,Sobha Aurum,2024-03-30,5.9,7.5,9.0,7.0,7.6
CVISIT01345,Prestige,2026-08-17,4.2,9.0,7.1,9.7,7.9
CVISIT01346,Prestige,2024-03-17,5.1,8.5,9.2,9.0,7.6
CVISIT01347,Prestige,2026-05-18,4.7,8.6,7.8,7.8,7.7
CVISIT01348,Prestige,2024-10-23,4.5,8.1,8.2,10.0,7.4
CVISIT01349,Sobha Aurum,2024-10-07,4.6,7.0,9.0,8.2,6.9
CVISIT01350,Prestige,2025-12-24,5.4,7.6,8.0,10.0,8.2
CVISIT01351,Mahagun Manorial,2026-02-10,8.4,7.1,6.7,4.9,6.2
CVISIT01352,Sobha Aurum,2026-12-19,5.1,6.2,8.3,6.6,6.8
CVISIT01353,Prestige,2025-01-31,6.7,6.9,8.8,6.0,7.0
CVISIT01354,Mahagun Manorial,2024-05-02,8.0,5.6,6.6,7.2,6.8
CVISIT01355,Sobha Aurum,2025-08-14,7.0,6.8,8.8,6.9,7.0
CVISIT01356,Sobha Aurum,2026-10-22,8.8,8.4,8.6,8.0,8.9
CVISIT01357,Sobha Aurum,2024-08-04,7.4,6.8,7.3,8.9,7.6
CVISIT01358,Mahagun Manorial,2024-03-22,9.0,6.0,5.8,5.4,6.4
CVISIT01359,Sobha Aurum,2024-08-12,7.9,8.5,8.1,8.7,8.3
CVISIT01360,Prestige,2026-12-31,5.2,7.1,8.1,9.4,7.9
CVISIT01361,Prestige,2025-10-15,5.3,8.3,7.1,7.1,7.1
CVISIT01362,Prestige,2025-01-04,8.4,7.9,6.2,8.6,8.2
CVISIT01363,Mahagun Manorial,2026-01-27,8.0,5.8,6.8,4.7,6.2
CVISIT01364,Sobha Aurum,2026-09-09,6.6,5.7,8.2,6.6,6.6
CVISIT01365,Prestige,2025-06-26,4.2,8.7,9.0,10.0,8.7
CVISIT01366,Mahagun Manorial,2026-02-01,7.5,6.8,7.2,6.8,7.1
CVISIT01367,Mahagun Manorial,2025-03-18,8.2,5.8,7.1,5.7,6.5
CVISIT01368,Sobha Aurum,2024-08-05,6.9,7.1,9.3,7.8,7.7
CVISIT01369,Prestige,2024-03-25,5.4,9.9,7.9,7.2,7.1
CVISIT01370,Mahagun Manorial,2026-05-10,9.3,4.7,7.0,5.9,6.9
CVISIT01371,Sobha Aurum,2025-08-11,6.7,5.3,8.9,6.6,6.7
CVISIT01372,Sobha Aurum,2024-07-04,4.4,9.1,7.6,8.1,7.4
CVISIT01373,Sobha Aurum,2024-10-26,9.7,6.6,9.9,7.6,8.0
CVISIT01374,Sobha Aurum,2024-09-30,6.6,7.3,8.5,7.5,7.2
CVISIT01375,Sobha Aurum,2025-10-03,6.5,7.8,8.9,7.1,7.9
CVISIT01376,Sobha Aurum,2026-01-21,6.6,7.3,8.8,6.3,7.1
CVISIT01377,Prestige,2024-01-18,4.4,7.7,8.7,9.3,8.0
CVISIT01378,Sobha Aurum,2026-09-10,6.4,6.4,8.7,8.2,7.8
CVISIT01379,Mahagun Manorial,2025-04-02,7.1,5.4,6.2,7.1,6.6
CVISIT01380,Prestige,2024-10-10,5.9,9.0,8.6,9.1,8.2
CVISIT01381,Prestige,2026-05-03,5.7,8.0,5.9,10.0,7.6
CVISIT01382,Mahagun Manorial,2025-08-25,7.7,6.6,4.5,6.0,6.2
CVISIT01383,Prestige,2024-04-02,4.0,8.5,8.4,9.1,8.2
CVISIT01384,Prestige,2025-12-27,5.7,9.5,8.2,7.5,7.9
CVISIT01385,Prestige,2024-06-21,6.6,8.9,7.3,9.2,8.0
CVISIT01386,Prestige,2024-03-15,6.2,6.7,8.0,7.9,7.1
CVISIT01387,Prestige,2026-05-08,4.3,9.3,8.7,9.5,8.1
CVISIT01388,Sobha Aurum,2026-01-16,6.2,5.8,7.4,7.4,6.6
CVISIT01389,Prestige,2024-10-12,7.8,7.3,9.2,8.9,8.3
CVISIT01390,Mahagun Manorial,2025-12-10,8.4,4.8,8.2,6.4,7.1
CVISIT01391,Prestige,2025-08-04,6.3,9.1,10.0,8.4,8.4
CVISIT01392,Prestige,2025-02-06,6.0,9.2,8.5,9.0,7.8
CVISIT01393,Prestige,2025-08-05,3.6,7.1,8.7,6.4,6.5
CVISIT01394,Sobha Aurum,2025-11-23,6.4,6.5,7.4,7.6,7.3
CVISIT01395,Sobha Aurum,2025-10-24,8.7,5.4,9.5,5.9,7.5
CVISIT01396,Sobha Aurum,2026-05-17,5.1,6.7,8.3,6.5,7.0
CVISIT01397,Sobha Aurum,2024-12-20,7.8,7.1,7.9,7.1,7.6
CVISIT01398,Prestige,2024-11-26,4.8,7.1,7.6,10.0,7.7
CVISIT01399,Prestige,2024-11-06,6.7,9.0,8.4,7.7,7.4
CVISIT01400,Sobha Aurum,2026-06-28,6.2,9.3,10.0,7.5,7.9
CVISIT01401,Sobha Aurum,2024-09-29,7.4,7.1,9.7,6.7,8.0
CVISIT01402,Sobha Aurum,2026-11-18,7.0,7.8,8.1,6.7,7.3
CVISIT01403,Prestige,2024-04-21,5.7,7.1,7.9,8.5,7.5
CVISIT01404,Sobha Aurum,2024-09-25,7.1,7.3,7.3,6.2,6.5
CVISIT01405,Prestige,2025-04-22,4.3,8.6,7.8,8.2,7.1
CVISIT01406,Prestige,2025-01-13,5.7,7.6,6.6,9.9,7.4
CVISIT01407,Prestige,2024-10-06,6.4,7.4,8.4,8.2,7.6
CVISIT01408,Prestige,2025-03-22,5.7,8.9,7.2,6.6,6.8
CVISIT01409,Mahagun Manorial,2026-12-21,7.2,7.3,6.6,7.9,6.8
CVISIT01410,Mahagun Manorial,2026-03-15,8.2,5.7,7.3,6.4,7.1
CVISIT01411,Sobha Aurum,2024-01-05,6.4,7.4,8.8,7.8,8.0
CVISIT01412,Sobha Aurum,2025-02-08,7.2,7.0,9.3,9.4,8.3
CVISIT01413,Mahagun Manorial,2024-11-27,8.9,4.5,6.1,7.0,6.6
CVISIT01414,Prestige,2026-02-06,4.0,8.3,7.0,8.0,7.3
CVISIT01415,Mahagun Manorial,2026-12-11,6.4,5.2,6.1,5.5,5.3
CVISIT01416,Mahagun Manorial,2025-12-08,5.3,6.9,4.9,5.9,5.9
CVISIT01417,Sobha Aurum,2026-11-11,6.2,7.1,8.0,6.8,7.2
CVISIT01418,Mahagun Manorial,2025-03-02,8.0,6.3,7.2,6.3,6.8
CVISIT01419,Sobha Aurum,2025-06-13,3.8,7.4,8.8,7.1,7.2
CVISIT01420,Mahagun Manorial,2025-04-11,7.5,7.1,5.6,7.1,6.4
CVISIT01421,Prestige,2026-12-30,4.9,9.5,7.6,10.0,8.1
CVISIT01422,Mahagun Manorial,2025-08-29,5.9,6.7,6.8,5.7,5.6
CVISIT01423,Prestige,2026-01-27,6.0,9.1,6.9,8.0,7.9
CVISIT01424,Mahagun Manorial,2026-05-03,7.0,6.6,6.8,6.3,6.7
CVISIT01425,Prestige,2026-07-04,3.8,8.0,7.9,7.8,7.3
CVISIT01426,Prestige,2024-12-15,4.8,8.6,8.1,8.4,7.7
CVISIT01427,Mahagun Manorial,2025-02-26,6.9,5.6,7.0,6.8,6.3
CVISIT01428,Mahagun Manorial,2025-01-10,7.5,4.1,5.5,7.3,6.1
CVISIT01429,Prestige,2025-10-31,6.0,7.9,6.9,6.7,6.8
CVISIT01430,Mahagun Manorial,2024-10-16,6.8,5.4,6.4,7.3,6.9
CVISIT01431,Sobha Aurum,2026-06-16,5.7,6.6,9.3,7.5,7.0
CVISIT01432,Mahagun Manorial,2024-02-24,8.6,4.6,4.5,5.5,5.6
CVISIT01433,Sobha Aurum,2025-02-05,7.1,9.4,5.8,5.8,7.2
CVISIT01434,Sobha Aurum,2026-10-28,5.8,7.2,7.5,7.7,7.0
CVISIT01435,Sobha Aurum,2024-05-29,8.1,7.4,9.6,7.7,8.3
CVISIT01436,Sobha Aurum,2024-06-29,7.9,5.9,8.9,8.2,7.4
CVISIT01437,Sobha Aurum,2026-05-31,7.3,7.6,8.5,7.7,7.8
CVISIT01438,Mahagun Manorial,2024-02-06,5.5,6.1,7.0,6.8,6.1
CVISIT01439,Prestige,2025-10-03,5.8,7.4,7.1,8.4,7.3
CVISIT01440,Mahagun Manorial,2026-08-12,6.4,5.3,4.4,5.8,5.0
CVISIT01441,Mahagun Manorial,2025-03-31,7.3,5.4,6.0,5.7,5.6
CVISIT01442,Prestige,2025-04-18,6.4,7.4,8.0,8.7,7.7
CVISIT01443,Sobha Aurum,2025-09-12,5.7,6.6,6.6,8.1,7.1
CVISIT01444,Prestige,2025-08-31,6.4,7.6,8.4,9.5,8.4
CVISIT01445,Mahagun Manorial,2024-06-10,8.4,5.4,4.5,8.3,7.3
CVISIT01446,Mahagun Manorial,2026-01-07,7.5,5.4,7.0,7.5,6.4
CVISIT01447,Prestige,2026-07-13,5.6,8.5,7.6,9.9,8.0
CVISIT01448,Sobha Aurum,2024-12-15,4.1,7.0,7.9,7.8,6.9
CVISIT01449,Mahagun Manorial,2024-01-08,5.9,5.6,6.1,6.2,6.0
CVISIT01450,Sobha Aurum,2026-07-04,7.0,9.1,9.4,8.0,8.4
CVISIT01451,Prestige,2024-02-20,5.1,8.2,8.4,9.0,7.8
CVISIT01452,Prestige,2026-05-18,6.5,8.7,8.2,7.0,6.8
CVISIT01453,Prestige,2024-10-07,6.0,8.8,7.8,8.8,8.0
CVISIT01454,Prestige,2024-09-18,5.9,8.5,7.6,9.1,8.1
CVISIT01455,Prestige,2026-11-11,4.1,7.0,6.7,6.1,6.3
CVISIT01456,Mahagun Manorial,2025-12-15,5.7,6.0,6.7,5.6,5.8
CVISIT01457,Sobha Aurum,2024-05-03,5.5,8.0,8.3,9.5,7.4
CVISIT01458,Prestige,2026-08-16,7.4,7.8,9.3,8.4,8.4
CVISIT01459,Prestige,2024-08-27,7.5,8.7,8.5,10.0,9.0
CVISIT01460,Mahagun Manorial,2024-10-24,8.3,5.5,7.2,6.1,6.7
CVISIT01461,Prestige,2026-03-13,6.5,7.6,8.4,8.6,7.8
CVISIT01462,Prestige,2026-07-12,6.6,6.2,7.6,8.4,7.3
CVISIT01463,Prestige,2025-12-03,7.3,7.4,7.2,7.7,7.6
CVISIT01464,Sobha Aurum,2024-04-24,7.2,7.8,8.8,6.9,7.2
CVISIT01465,Prestige,2024-09-15,4.0,8.6,8.7,9.5,7.9
CVISIT01466,Mahagun Manorial,2024-10-14,8.3,7.2,5.9,7.7,7.1
CVISIT01467,Mahagun Manorial,2025-12-04,9.5,4.5,7.0,7.4,6.8
CVISIT01468,Prestige,2024-08-29,4.9,6.6,7.0,8.5,7.3
CVISIT01469,Sobha Aurum,2024-12-16,5.8,5.3,6.1,6.6,6.2
CVISIT01470,Prestige,2026-04-15,6.0,8.7,7.2,8.2,7.6
CVISIT01471,Sobha Aurum,2026-06-24,4.6,8.0,7.5,8.7,7.1
CVISIT01472,Prestige,2026-01-23,7.8,8.5,8.1,8.7,8.3
CVISIT01473,Prestige,2025-02-27,6.9,7.3,9.1,9.7,8.6
CVISIT01474,Mahagun Manorial,2025-12-13,7.6,5.9,5.3,6.2,6.3
CVISIT01475,Sobha Aurum,2024-10-31,7.8,7.4,8.5,8.5,7.9
CVISIT01476,Mahagun Manorial,2024-05-09,8.2,4.9,6.4,7.5,6.8
CVISIT01477,Mahagun Manorial,2025-08-26,10.0,5.6,7.6,5.4,6.8
CVISIT01478,Sobha Aurum,2026-04-17,6.0,7.0,7.5,8.4,7.2
CVISIT01479,Prestige,2024-04-29,5.5,8.8,8.4,9.9,8.5
CVISIT01480,Sobha Aurum,2025-04-23,6.8,7.5,7.2,8.8,8.1
CVISIT01481,Mahagun Manorial,2025-02-16,5.9,6.2,5.6,6.0,5.5
CVISIT01482,Prestige,2025-10-31,5.3,9.4,7.6,8.6,7.4
CVISIT01483,Sobha Aurum,2025-02-13,6.4,7.5,6.9,9.3,7.8
CVISIT01484,Prestige,2026-01-01,6.0,7.2,7.1,10.0,7.9
CVISIT01485,Mahagun Manorial,2025-01-15,5.4,6.3,6.8,6.4,6.5
CVISIT01486,Prestige,2024-04-30,6.5,5.5,8.2,8.1,7.2
CVISIT01487,Sobha Aurum,2024-11-21,5.3,7.4,8.0,9.2,8.0
CVISIT01488,Sobha Aurum,2025-08-27,6.4,6.7,10.0,7.6,7.5
CVISIT01489,Prestige,2026-03-21,4.4,6.8,8.4,6.6,6.7
CVISIT01490,Sobha Aurum,2024-11-19,5.5,6.4,8.0,6.9,7.1
CVISIT01491,Prestige,2024-04-27,6.4,9.2,6.0,8.0,7.6
CVISIT01492,Prestige,2026-11-05,5.6,8.6,8.4,7.6,7.3
CVISIT01493,Mahagun Manorial,2024-10-26,6.1,4.9,6.2,6.2,5.6
CVISIT01494,Prestige,2026-04-06,2.6,6.7,7.6,9.6,7.4
CVISIT01495,Sobha Aurum,2026-04-15,7.4,8.3,8.1,6.7,7.5
CVISIT01496,Sobha Aurum,2024-11-07,8.4,7.4,8.4,6.6,7.7
CVISIT01497,Sobha Aurum,2026-07-06,5.5,7.6,7.4,7.7,6.8
CVISIT01498,Sobha Aurum,2024-06-24,6.4,7.3,9.0,7.7,7.6
CVISIT01499,Mahagun Manorial,2026-12-02,6.5,3.6,5.7,5.3,5.1
CVISIT01500,Sobha Aurum,2024-07-21,8.5,7.2,7.7,6.1,7.0
CVISIT01501,Sobha Aurum,2026-09-03,8.3,9.0,8.5,6.6,7.4
CVISIT01502,Prestige,2024-03-31,6.0,7.9,6.1,6.9,7.0
CVISIT01503,Prestige,2024-11-06,4.0,9.1,5.9,7.5,7.0
CVISIT01504,Prestige,2025-01-05,6.4,8.0,8.8,9.4,8.7
CVISIT01505,Prestige,2024-08-06,4.8,6.9,7.9,7.5,6.9
CVISIT01506,Sobha Aurum,2026-09-25,5.1,6.4,8.4,7.6,7.1
CVISIT01507,Sobha Aurum,2025-10-10,6.3,6.8,7.8,7.1,7.0
CVISIT01508,Sobha Aurum,2025-12-16,7.1,7.1,8.7,7.2,7.7
CVISIT01509,Mahagun Manorial,2024-06-03,9.2,5.9,7.6,5.6,6.4
CVISIT01510,Sobha Aurum,2025-11-10,7.0,7.1,7.7,6.7,7.1
CVISIT01511,Mahagun Manorial,2025-08-23,7.9,5.8,6.8,5.6,6.2
CVISIT01512,Sobha Aurum,2026-11-08,7.9,7.0,8.2,5.8,7.3
CVISIT01513,Mahagun Manorial,2024-10-16,8.0,5.9,6.3,7.5,7.1
CVISIT01514,Sobha Aurum,2026-08-07,7.2,5.4,7.8,7.7,6.4
CVISIT01515,Prestige,2026-04-22,4.3,7.3,8.2,7.2,7.2
CVISIT01516,Sobha Aurum,2024-01-14,8.7,4.9,7.7,8.5,7.1
CVISIT01517,Prestige,2025-01-27,5.8,7.7,8.8,7.4,7.7
CVISIT01518,Mahagun Manorial,2026-05-08,8.2,5.9,7.4,6.3,6.6
CVISIT01519,Prestige,2025-09-02,5.1,8.2,8.8,10.0,8.1
CVISIT01520,Sobha Aurum,2025-04-10,5.5,5.4,7.2,8.4,6.8
CVISIT01521,Sobha Aurum,2026-09-27,6.8,7.1,7.8,8.4,7.6
CVISIT01522,Mahagun Manorial,2024-02-27,8.1,8.2,7.6,5.2,6.8
CVISIT01523,Prestige,2026-11-14,5.4,9.6,7.5,9.9,8.4
CVISIT01524,Mahagun Manorial,2026-05-26,8.2,5.9,6.8,6.7,6.6
CVISIT01525,Sobha Aurum,2025-10-12,5.6,9.5,7.8,7.6,8.1
CVISIT01526,Prestige,2024-04-19,7.5,8.8,8.0,9.2,8.8
CVISIT01527,Mahagun Manorial,2024-11-15,8.5,5.9,6.6,5.4,6.2
CVISIT01528,Sobha Aurum,2024-12-30,5.8,7.9,9.1,7.4,7.3
CVISIT01529,Prestige,2026-07-18,5.7,8.7,7.3,7.9,7.1
CVISIT01530,Sobha Aurum,2026-12-18,5.0,8.5,7.3,10.0,8.0
CVISIT01531,Sobha Aurum,2024-12-02,6.4,6.4,7.9,7.2,6.5
CVISIT01532,Prestige,2025-12-03,4.8,7.0,5.4,8.1,6.2
CVISIT01533,Sobha Aurum,2026-04-06,6.4,6.8,8.6,7.5,6.8
CVISIT01534,Sobha Aurum,2026-10-16,6.4,6.4,8.1,6.4,7.5
CVISIT01535,Sobha Aurum,2026-10-02,8.1,8.3,7.9,7.0,7.6
CVISIT01536,Sobha Aurum,2025-09-09,6.4,7.8,7.7,8.8,7.7
CVISIT01537,Mahagun Manorial,2025-08-18,6.6,5.2,5.6,5.5,6.1
CVISIT01538,Prestige,2024-12-21,6.0,7.5,6.5,8.0,7.4
CVISIT01539,Prestige,2025-06-12,5.1,8.2,7.2,9.6,7.7
CVISIT01540,Prestige,2024-12-13,5.5,9.2,7.8,7.3,7.3
CVISIT01541,Prestige,2026-03-07,4.7,9.6,9.1,7.6,7.7
CVISIT01542,Mahagun Manorial,2026-12-17,8.6,5.9,6.4,4.1,6.1
CVISIT01543,Prestige,2024-10-28,4.9,5.5,7.2,9.7,7.0
CVISIT01544,Sobha Aurum,2025-12-05,6.6,6.8,8.6,8.5,8.1
CVISIT01545,Mahagun Manorial,2026-07-29,7.4,5.3,6.8,6.2,6.2
CVISIT01546,Sobha Aurum,2024-06-05,8.3,7.9,8.9,6.8,7.9
CVISIT01547,Mahagun Manorial,2024-07-08,6.4,5.2,7.4,6.9,6.3
CVISIT01548,Mahagun Manorial,2024-08-08,7.0,6.7,5.1,4.6,5.9
CVISIT01549,Sobha Aurum,2024-02-05,7.4,6.9,8.3,6.8,6.9
CVISIT01550,Sobha Aurum,2024-06-05,7.9,7.7,9.6,7.7,8.3
CVISIT01551,Mahagun Manorial,2025-03-04,9.2,6.0,5.1,6.8,6.7
CVISIT01552,Prestige,2026-03-19,4.5,6.6,6.4,7.9,6.6
CVISIT01553,Mahagun Manorial,2026-11-20,7.2,6.6,6.1,5.7,6.5
CVISIT01554,Mahagun Manorial,2025-01-16,8.3,7.3,6.4,6.4,6.8
CVISIT01555,Sobha Aurum,2024-07-18,6.2,7.5,7.8,8.3,7.8
CVISIT01556,Prestige,2025-02-23,7.1,6.8,8.0,7.4,7.1
CVISIT01557,Sobha Aurum,2026-01-22,6.1,8.3,8.8,8.3,8.3
CVISIT01558,Mahagun Manorial,2026-07-27,8.5,7.0,6.5,5.8,6.4
CVISIT01559,Prestige,2026-09-20,5.1,8.8,8.7,8.6,8.3
CVISIT01560,Sobha Aurum,2025-03-15,6.4,5.6,9.1,6.6,7.2
CVISIT01561,Mahagun Manorial,2024-12-05,8.0,7.5,7.8,7.5,7.7
CVISIT01562,Mahagun Manorial,2026-02-18,7.8,5.1,4.6,7.9,6.4
CVISIT01563,Sobha Aurum,2026-11-11,6.1,7.3,8.1,7.2,6.9
CVISIT01564,Mahagun Manorial,2026-02-09,8.1,6.2,6.0,6.9,7.1
CVISIT01565,Prestige,2025-02-03,3.7,6.0,8.3,7.8,6.5
CVISIT01566,Sobha Aurum,2025-10-26,6.7,6.9,8.3,5.2,6.5
CVISIT01567,Prestige,2025-06-10,6.8,7.8,7.7,8.4,7.9
CVISIT01568,Mahagun Manorial,2026-06-02,7.7,6.3,6.1,5.5,6.2
CVISIT01569,Prestige,2026-10-25,4.4,8.1,7.8,8.3,7.7
CVISIT01570,Prestige,2026-07-02,6.2,10.0,6.6,9.0,7.9
CVISIT01571,Mahagun Manorial,2025-12-18,7.3,5.4,6.2,5.5,5.8
CVISIT01572,Prestige,2026-06-22,5.8,9.1,6.2,10.0,7.8
CVISIT01573,Prestige,2024-08-02,6.5,7.9,7.2,9.0,7.3
CVISIT01574,Mahagun Manorial,2025-01-18,9.9,5.4,6.4,7.2,6.8
CVISIT01575,Prestige,2026-10-23,7.5,9.5,7.4,8.5,8.5
CVISIT01576,Prestige,2024-07-27,5.4,8.1,7.9,8.1,7.2
CVISIT01577,Prestige,2025-01-06,4.3,8.3,6.6,7.7,7.1
CVISIT01578,Sobha Aurum,2024-05-28,4.5,7.8,7.6,7.1,6.7
CVISIT01579,Mahagun Manorial,2026-03-07,7.9,5.9,6.9,4.7,6.2
CVISIT01580,Prestige,2025-02-27,4.6,8.6,7.7,9.3,7.6
CVISIT01581,Prestige,2025-05-22,3.7,8.7,7.6,8.9,8.0
CVISIT01582,Prestige,2026-05-04,6.9,7.2,7.2,7.9,7.1
CVISIT01583,Prestige,2025-02-06,5.2,8.8,8.3,7.4,7.4
CVISIT01584,Sobha Aurum,2025-06-16,4.5,7.5,8.2,7.1,7.4
CVISIT01585,Mahagun Manorial,2025-12-25,7.6,5.8,7.3,6.6,6.4
CVISIT01586,Sobha Aurum,2026-08-23,5.6,8.1,9.4,8.4,7.8
CVISIT01587,Mahagun Manorial,2026-12-08,6.2,5.3,7.1,5.7,6.1
CVISIT01588,Mahagun Manorial,2024-01-16,7.4,8.0,6.4,5.7,7.2
CVISIT01589,Sobha Aurum,2025-03-01,7.3,5.3,7.8,9.3,7.4
CVISIT01590,Prestige,2026-09-04,4.5,9.8,8.3,8.2,8.3
CVISIT01591,Mahagun Manorial,2026-01-28,6.4,5.4,6.3,8.3,7.0
CVISIT01592,Prestige,2024-08-10,8.1,7.2,8.7,7.8,7.8
CVISIT01593,Prestige,2024-03-29,5.9,6.6,9.2,8.5,7.8
CVISIT01594,Prestige,2025-01-28,5.1,7.4,9.8,10.0,8.2
CVISIT01595,Mahagun Manorial,2025-05-21,8.7,6.5,6.5,6.4,6.6
CVISIT01596,Sobha Aurum,2026-01-26,6.2,5.1,9.1,6.1,6.2
CVISIT01597,Prestige,2025-10-29,5.9,6.6,7.5,8.4,6.9
CVISIT01598,Sobha Aurum,2025-04-26,6.0,5.7,8.9,6.4,6.8
CVISIT01599,Prestige,2025-10-18,5.7,7.1,7.6,8.1,7.1
CVISIT01600,Sobha Aurum,2026-04-14,6.2,6.5,9.1,7.2,7.7
CVISIT01601,Prestige,2025-04-12,4.6,8.9,7.1,7.2,7.5
CVISIT01602,Prestige,2026-07-14,5.7,7.0,8.7,8.2,7.5
CVISIT01603,Sobha Aurum,2024-06-12,6.6,5.4,9.1,6.8,6.8
CVISIT01604,Mahagun Manorial,2024-08-08,8.8,6.3,6.0,5.0,6.4
CVISIT01605,Sobha Aurum,2024-07-11,6.3,7.2,8.6,6.2,7.0
CVISIT01606,Prestige,2025-10-07,5.5,7.3,8.6,9.5,7.8
CVISIT01607,Prestige,2025-02-11,6.8,9.3,7.9,8.5,8.5
CVISIT01608,Sobha Aurum,2024-11-14,8.0,6.3,6.9,8.0,7.3
CVISIT01609,Prestige,2026-11-20,5.2,10.0,6.5,9.0,7.8
CVISIT01610,Mahagun Manorial,2025-05-10,6.3,5.5,6.5,6.2,6.1
CVISIT01611,Prestige,2024-11-25,3.0,8.1,6.9,8.5,6.6
CVISIT01612,Prestige,2026-06-28,7.5,8.6,7.8,7.1,7.9
CVISIT01613,Sobha Aurum,2026-01-27,4.8,7.3,8.5,7.5,6.8
CVISIT01614,Prestige,2024-10-04,5.5,7.7,6.9,9.8,8.3
CVISIT01615,Mahagun Manorial,2026-08-11,7.9,5.5,7.6,6.7,6.6
CVISIT01616,Prestige,2024-07-22,4.9,8.4,8.2,8.9,7.8
CVISIT01617,Sobha Aurum,2024-01-22,8.2,7.5,7.4,8.4,7.9
CVISIT01618,Prestige,2024-01-29,5.0,9.6,8.8,10.0,8.5
CVISIT01619,Mahagun Manorial,2026-09-04,6.9,6.2,5.9,6.1,6.0
CVISIT01620,Sobha Aurum,2025-06-05,6.2,6.8,9.9,4.9,7.2
CVISIT01621,Prestige,2026-04-07,5.2,7.5,10.0,8.6,8.1
CVISIT01622,Sobha Aurum,2025-10-23,4.4,7.1,6.7,6.7,6.8
CVISIT01623,Sobha Aurum,2026-11-29,5.7,7.4,7.5,8.7,7.7
CVISIT01624,Sobha Aurum,2024-01-16,5.5,5.8,9.6,8.2,7.9
CVISIT01625,Mahagun Manorial,2025-05-15,6.7,6.1,7.5,5.5,6.4
CVISIT01626,Sobha Aurum,2026-07-31,4.9,6.6,9.9,9.0,7.6
